group,metric,cycle,mean_payoff,std_payoff,n_runs
underreporter,proportional,17,-2.316250,0.000000,200
underreporter,proportional,18,-2.434000,0.000000,200
underreporter,proportional,19,-1.436250,0.000000,200
underreporter,proportional,20,-2.556250,0.000000,200
underreporter,proportional,21,-2.674000,0.000000,200
underreporter,proportional,22,-1.676250,0.000000,200
underreporter,proportional,23,-2.796250,0.000000,200
underreporter,proportional,24,-2.914000,0.000000,200
underreporter,proportional,25,-1.916250,0.000000,200
underreporter,proportional,26,-2.996250,0.000000,200
underreporter,proportional,27,-2.994000,0.000000,200
underreporter,proportional,28,-1.996250,0.000000,200
underreporter,proportional,29,-2.996250,0.000000,200
underreporter,proportional,30,-2.994000,0.000000,200
underreporter,proportional,31,-1.996250,0.000000,200
underreporter,proportional,32,-2.996250,0.000000,200
underreporter,proportional,33,-2.994000,0.000000,200
underreporter,proportional,34,-1.996250,0.000000,200
underreporter,proportional,35,-2.996250,0.000000,200
underreporter,proportional,36,-2.994000,0.000000,200
underreporter,proportional,37,-1.996250,0.000000,200
underreporter,proportional,38,-2.996250,0.000000,200
underreporter,proportional,39,-2.994000,0.000000,200
underreporter,proportional,40,-1.996250,0.000000,200
underreporter,proportional,41,-2.996250,0.000000,200
underreporter,proportional,42,-2.994000,0.000000,200
underreporter,proportional,43,-1.996250,0.000000,200
underreporter,proportional,44,-2.996250,0.000000,200
underreporter,proportional,45,-2.994000,0.000000,200
underreporter,proportional,46,-1.996250,0.000000,200
underreporter,proportional,47,-2.996250,0.000000,200
underreporter,proportional,48,-2.994000,0.000000,200
underreporter,proportional,49,-1.996250,0.000000,200
underreporter,proportional,50,-2.996250,0.000000,200
underreporter,proportional,51,-2.994000,0.000000,200
underreporter,proportional,52,-1.996250,0.000000,200
underreporter,proportional,53,-2.996250,0.000000,200
underreporter,proportional,54,-2.994000,0.000000,200
underreporter,proportional,55,-1.996250,0.000000,200
underreporter,proportional,56,-2.996250,0.000000,200
underreporter,proportional,57,-2.994000,0.000000,200
underreporter,proportional,58,-1.996250,0.000000,200
underreporter,proportional,59,-2.996250,0.000000,200
underreporter,proportional,60,-2.994000,0.000000,200
underreporter,proportional,61,-1.996250,0.000000,200
underreporter,proportional,62,-2.996250,0.000000,200
underreporter,proportional,63,-2.994000,0.000000,200
underreporter,proportional,64,-1.996250,0.000000,200
underreporter,proportional,65,-2.996250,0.000000,200
underreporter,proportional,66,-2.994000,0.000000,200
underreporter,proportional,67,-1.996250,0.000000,200
underreporter,proportional,68,-2.996250,0.000000,200
underreporter,proportional,69,-2.994000,0.000000,200
underreporter,proportional,70,-1.996250,0.000000,200
underreporter,proportional,71,-2.996250,0.000000,200
underreporter,proportional,72,-2.994000,0.000000,200
underreporter,proportional,73,-1.996250,0.000000,200
underreporter,proportional,74,-2.996250,0.000000,200
underreporter,proportional,75,-2.994000,0.000000,200
underreporter,proportional,76,-1.996250,0.000000,200
underreporter,proportional,77,-2.996250,0.000000,200
underreporter,proportional,78,-2.994000,0.000000,200
underreporter,proportional,79,-1.996250,0.000000,200
underreporter,proportional,80,-2.996250,0.000000,200
underreporter,proportional,81,-2.994000,0.000000,200
underreporter,proportional,82,-1.996250,0.000000,200
underreporter,proportional,83,-2.996250,0.000000,200
underreporter,proportional,84,-2.994000,0.000000,200
underreporter,proportional,85,-1.996250,0.000000,200
underreporter,proportional,86,-2.996250,0.000000,200
underreporter,proportional,87,-2.994000,0.000000,200
underreporter,proportional,88,-1.996250,0.000000,200
underreporter,proportional,89,-2.996250,0.000000,200
underreporter,proportional,90,-2.994000,0.000000,200
underreporter,proportional,91,-1.996250,0.000000,200
underreporter,proportional,92,-2.996250,0.000000,200
underreporter,proportional,93,-2.994000,0.000000,200
underreporter,proportional,94,-1.996250,0.000000,200
underreporter,proportional,95,-2.996250,0.000000,200
underreporter,proportional,96,-2.994000,0.000000,200
underreporter,proportional,97,-1.996250,0.000000,200
underreporter,proportional,98,-2.996250,0.000000,200
underreporter,proportional,99,-2.994000,0.000000,200
underreporter,proportional,100,-2.000000,0.000000,200
mixed,proportional,1,0.008250,0.000000,200
mixed,proportional,2,-0.996250,0.000000,200
mixed,proportional,3,-0.995500,0.000000,200
mixed,proportional,4,0.003750,0.000000,200
mixed,proportional,5,-0.996250,0.000000,200
mixed,proportional,6,-0.995500,0.000000,200
mixed,proportional,7,-0.158250,0.000000,200
mixed,proportional,8,-1.320250,0.000000,200
mixed,proportional,9,-1.481500,0.000000,200
mixed,proportional,10,-0.644250,0.000000,200
mixed,proportional,11,-1.806250,0.000000,200
mixed,proportional,12,-1.967500,0.000000,200
mixed,proportional,13,-1.130250,0.000000,200
mixed,proportional,14,-2.292250,0.000000,200
mixed,proportional,15,-2.453500,0.000000,200
mixed,proportional,16,-1.616250,0.000000,200
mixed,proportional,17,-2.778250,0.000000,200
mixed,proportional,18,-2.939500,0.000000,200
mixed,proportional,19,-1.996250,0.000000,200
mixed,proportional,20,-2.996250,0.000000,200
mixed,proportional,21,-2.995500,0.000000,200
mixed,proportional,22,-1.996250,0.000000,200
mixed,proportional,23,-2.996250,0.000000,200
mixed,proportional,24,-2.995500,0.000000,200
mixed,proportional,25,-1.996250,0.000000,200
mixed,proportional,26,-2.996250,0.000000,200
mixed,proportional,27,-2.995500,0.000000,200
mixed,proportional,28,-1.996250,0.000000,200
mixed,proportional,29,-2.996250,0.000000,200
mixed,proportional,30,-2.995500,0.000000,200
mixed,proportional,31,-1.996250,0.000000,200
mixed,proportional,32,-2.996250,0.000000,200
mixed,proportional,33,-2.995500,0.000000,200
mixed,proportional,34,-1.996250,0.000000,200
mixed,proportional,35,-2.996250,0.000000,200
mixed,proportional,36,-2.995500,0.000000,200
mixed,proportional,37,-1.996250,0.000000,200
mixed,proportional,38,-2.996250,0.000000,200
mixed,proportional,39,-2.995500,0.000000,200
mixed,proportional,40,-1.996250,0.000000,200
mixed,proportional,41,-2.996250,0.000000,200
mixed,proportional,42,-2.995500,0.000000,200
mixed,proportional,43,-1.996250,0.000000,200
mixed,proportional,44,-2.996250,0.000000,200
mixed,proportional,45,-2.995500,0.000000,200
mixed,proportional,46,-1.996250,0.000000,200
mixed,proportional,47,-2.996246,0.000053,200
mixed,proportional,48,-2.993004,0.035214,200
mixed,proportional,49,-2.001250,0.070534,200
mixed,proportional,50,-2.996246,0.000053,200
mixed,proportional,51,-2.990504,0.070481,200
mixed,proportional,52,-2.001250,0.070534,200
mixed,proportional,53,-2.996246,0.000053,200
mixed,proportional,54,-2.990504,0.070481,200
mixed,proportional,55,-2.001250,0.070534,200
mixed,proportional,56,-2.996246,0.000053,200
mixed,proportional,57,-2.990504,0.070481,200
mixed,proportional,58,-2.001250,0.070534,200
mixed,proportional,59,-2.996246,0.000053,200
mixed,proportional,60,-2.990504,0.070481,200
mixed,proportional,61,-2.001250,0.070534,200
mixed,proportional,62,-2.996246,0.000053,200
mixed,proportional,63,-2.990504,0.070481,200
mixed,proportional,64,-2.001250,0.070534,200
mixed,proportional,65,-2.996246,0.000053,200
mixed,proportional,66,-2.990504,0.070481,200
mixed,proportional,67,-2.001250,0.070534,200
mixed,proportional,68,-2.996246,0.000053,200
mixed,proportional,69,-2.990504,0.070481,200
mixed,proportional,70,-2.001250,0.070534,200
mixed,proportional,71,-2.996246,0.000053,200
mixed,proportional,72,-2.990504,0.070481,200
mixed,proportional,73,-2.001250,0.070534,200
mixed,proportional,74,-2.996246,0.000053,200
mixed,proportional,75,-2.990504,0.070481,200
mixed,proportional,76,-2.001250,0.070534,200
mixed,proportional,77,-2.996246,0.000053,200
mixed,proportional,78,-2.990504,0.070481,200
mixed,proportional,79,-2.001250,0.070534,200
mixed,proportional,80,-2.996246,0.000053,200
mixed,proportional,81,-2.990504,0.070481,200
mixed,proportional,82,-2.001250,0.070534,200
mixed,proportional,83,-2.996246,0.000053,200
mixed,proportional,84,-2.990504,0.070481,200
mixed,proportional,85,-2.001250,0.070534,200
mixed,proportional,86,-2.996246,0.000053,200
mixed,proportional,87,-2.990504,0.070481,200
mixed,proportional,88,-2.001250,0.070534,200
mixed,proportional,89,-2.996246,0.000053,200
mixed,proportional,90,-2.990504,0.070481,200
mixed,proportional,91,-2.001250,0.070534,200
mixed,proportional,92,-2.996246,0.000053,200
mixed,proportional,93,-2.990504,0.070481,200
mixed,proportional,94,-2.001250,0.070534,200
mixed,proportional,95,-2.996246,0.000053,200
mixed,proportional,96,-2.990504,0.070481,200
mixed,proportional,97,-2.001250,0.070534,200
mixed,proportional,98,-2.996246,0.000053,200
mixed,proportional,99,-2.990504,0.070481,200
